Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 02/28  18:00:00,5979881.368890974,0.0,4645484.604188384 
 02/28  19:00:00,7716396.612557207,0.0,4645991.296495031 
 02/28  20:00:00,170727.7579681814,0.0,1712339.9184327582 
 02/28  21:00:00,1381161.606008981,0.0,4645373.758050976 
 02/28  22:00:00,1994020.8811496045,0.0,4614466.882297989 
 02/28  23:00:00,1231216.1432357207,0.0,4614942.73093787 
 02/28  24:00:00,1411593.507488825,0.0,1712339.9184327582 
 03/01  01:00:00,1190814.559024679,0.0,4366986.2741222875 
 03/01  02:00:00,1186910.8345012292,0.0,1712339.9184327582 
 03/01  03:00:00,1491254.6400018274,0.0,1712339.9184327582 
 03/01  04:00:00,1799773.6710319188,0.0,2033630.6336871856 
 03/01  05:00:00,2163028.294458613,0.0,4045501.808731231 
 03/01  06:00:00,2471444.7736694505,0.0,1712339.9184327582 
 03/01  07:00:00,4002901.54879569,0.0,4614944.825704219 
 03/01  08:00:00,12977867.820128143,0.0,2837840.08143164 
 03/01  09:00:00,9320071.206855927,0.0,3876598.5216665575 
 03/01  10:00:00,5805215.00387323,0.0,4496460.1087853145 
 03/01  11:00:00,2674135.9404934086,0.0,4442156.305236186 
 03/01  12:00:00,1731175.4299147706,0.0,1712339.9184327582 
 03/01  13:00:00,3166542.199708876,0.0,4441638.870469378 
 03/01  14:00:00,4551684.631190408,0.0,1712339.9184327582 
 03/01  15:00:00,5436321.56774233,0.0,4442098.025724687 
 03/01  16:00:00,6364330.2373823,0.0,1712339.9184327582 
 03/01  17:00:00,7103439.056369338,0.0,1712339.9184327582 
 03/01  18:00:00,7739290.0403842665,0.0,4645936.690111612 
 03/01  19:00:00,9177552.637703411,0.0,4645845.899592698 
 03/01  20:00:00,142292.82981955257,0.0,4645495.449205235 
 03/01  21:00:00,611409.7469089499,0.0,3182239.578551988 
 03/01  22:00:00,1516952.9279599013,0.0,3159722.737263158 
 03/01  23:00:00,1197066.8012441185,0.0,4614982.031655758 
 03/01  24:00:00,368925.874811425,0.0,4614312.929161546 
 03/02  01:00:00,410267.4679838625,0.0,1712339.9184327582 
 03/02  02:00:00,742506.9038487765,0.0,1712339.9184327582 
 03/02  03:00:00,218041.21786773493,0.0,1712339.9184327582 
 03/02  04:00:00,1038446.0636479799,0.0,4367038.00131927 
 03/02  05:00:00,2062665.131559403,0.0,1712339.9184327582 
 03/02  06:00:00,2147256.7465683892,0.0,1712339.9184327582 
 03/02  07:00:00,3448983.9742891937,0.0,4614673.645762858 
 03/02  08:00:00,12634353.830213614,0.0,4614655.77677724 
 03/02  09:00:00,9607753.869942766,0.0,4780955.004329392 
 03/02  10:00:00,6985130.2032374,0.0,4781531.385537012 
 03/02  11:00:00,3838631.583880648,0.0,1712339.9184327582 
 03/02  12:00:00,3036773.3543083007,0.0,1712339.9184327582 
 03/02  13:00:00,2363848.5271100705,0.0,4442271.4958939515 
 03/02  14:00:00,1055595.8671998843,0.0,1712339.9184327582 
 03/02  15:00:00,264034.85255329474,0.0,4442197.852048304 
 03/02  16:00:00,695272.7951043558,0.0,1712339.9184327582 
 03/02  17:00:00,2767464.229354078,0.0,4441643.906109701 
 03/02  18:00:00,5599462.143463291,0.0,1712339.9184327582 
 03/02  19:00:00,6456136.249455016,0.0,4645945.020655782 
 03/02  20:00:00,0.0,0.0,4645076.160357036 
 03/02  21:00:00,0.0,0.0,4645407.849359088 
 03/02  22:00:00,523597.4745853475,0.0,2115133.1651882553 
 03/02  23:00:00,876009.9865917113,0.0,4211922.092199968 
 03/02  24:00:00,1341513.1879373088,0.0,4614617.693361082 
 03/03  01:00:00,1043945.4184349723,0.0,1712339.9184327582 
 03/03  02:00:00,526814.3645838293,0.0,1712339.9184327582 
 03/03  03:00:00,482517.8433118476,0.0,4366829.971511557 
 03/03  04:00:00,319834.30121467245,0.0,1712339.9184327582 
 03/03  05:00:00,728795.0888659235,0.0,1712339.9184327582 
 03/03  06:00:00,637303.1657876074,0.0,4366948.392327882 
 03/03  07:00:00,566115.3770373876,0.0,1712339.9184327582 
 03/03  08:00:00,10550924.480799899,0.0,4614260.379943411 
 03/03  09:00:00,7300849.011547226,0.0,4780729.855861751 
 03/03  10:00:00,6932738.347287691,0.0,4780892.002285695 
 03/03  11:00:00,5232289.1367917415,0.0,1712339.9184327582 
 03/03  12:00:00,3301394.5096631097,0.0,4442177.493199529 
 03/03  13:00:00,1970236.2202065708,0.0,1712339.9184327582 
 03/03  14:00:00,1615085.7886445913,0.0,4442218.03221244 
 03/03  15:00:00,1877230.859619914,0.0,1712339.9184327582 
 03/03  16:00:00,3389492.217766203,0.0,3594841.0083477916 
 03/03  17:00:00,5456316.274614985,0.0,2559207.73580305 
 03/03  18:00:00,7041521.443142581,0.0,4645324.444007741 
 03/03  19:00:00,8230287.187705066,0.0,3039714.6639652895 
 03/03  20:00:00,780.3599979706914,0.0,3317622.240024713 
 03/03  21:00:00,893192.9267224205,0.0,4645585.90830414 
 03/03  22:00:00,1712798.2986649417,0.0,4614966.230752403 
 03/03  23:00:00,1834934.723394161,0.0,3027862.970319464 
 03/03  24:00:00,2345822.0469686226,0.0,3298802.7828173675 
 03/04  01:00:00,1718754.2288680933,0.0,4033734.7943937443 
 03/04  02:00:00,1014808.1082304105,0.0,2045347.2846526816 
 03/04  03:00:00,1047871.3105868822,0.0,1712339.9184327582 
 03/04  04:00:00,1064917.8724520209,0.0,1712339.9184327582 
 03/04  05:00:00,1405430.751219748,0.0,4367042.040153586 
 03/04  06:00:00,1910307.827186918,0.0,1712339.9184327582 
 03/04  07:00:00,2820682.6255274466,0.0,4614875.120832997 
 03/04  08:00:00,12914588.499125216,0.0,1712339.9184327582 
 03/04  09:00:00,9035872.609210407,0.0,4781175.673967 
 03/04  10:00:00,9024540.020332547,0.0,4780750.134456958 
 03/04  11:00:00,7846624.771448785,0.0,4441899.946983862 
 03/04  12:00:00,6036132.667353357,0.0,1712339.9184327582 
 03/04  13:00:00,4881613.726855659,0.0,4442241.48296085 
 03/04  14:00:00,4108429.4813290285,0.0,1712339.9184327582 
 03/04  15:00:00,1739271.7707104087,0.0,1712339.9184327582 
 03/04  16:00:00,0.0,0.0,4441876.235655175 
 03/04  17:00:00,3668832.4351127325,0.0,1712339.9184327582 
 03/04  18:00:00,7808639.078503849,0.0,4645663.779495778 
 03/04  19:00:00,10289940.045806844,0.0,4645957.49493313 
 03/04  20:00:00,1124348.2611945423,0.0,4645866.586473657 
 03/04  21:00:00,3422625.972377862,0.0,1712339.9184327582 
 03/04  22:00:00,4633101.6831672415,0.0,4614473.58451446 
 03/04  23:00:00,4444239.455092773,0.0,4614929.420266513 
 03/04  24:00:00,4993653.158956415,0.0,3959723.2999103814 
 03/05  01:00:00,4311340.555469146,0.0,2310192.028438461 
 03/05  02:00:00,3225587.219341368,0.0,1712339.9184327582 
 03/05  03:00:00,3434725.713847914,0.0,1712339.9184327582 
 03/05  04:00:00,3679391.7681776304,0.0,4367032.452279596 
 03/05  05:00:00,3863016.492347356,0.0,1712339.9184327582 
 03/05  06:00:00,3912592.688424251,0.0,1712339.9184327582 
 03/05  07:00:00,5266938.519035625,0.0,4614322.523336484 
 03/05  08:00:00,14037253.474106263,0.0,4615011.914804505 
 03/05  09:00:00,10253151.964872265,0.0,4551180.256588644 
 03/05  10:00:00,10249423.84328346,0.0,3877707.575396669 
 03/05  11:00:00,6734605.974781193,0.0,2718342.07019337 
 03/05  12:00:00,1993557.3457791046,0.0,1712339.9184327582 
 03/05  13:00:00,3367099.2948524305,0.0,4441913.051884887 
 03/05  14:00:00,3610259.6853952026,0.0,1712339.9184327582 
 03/05  15:00:00,3011079.4141458645,0.0,4442240.160492422 
 03/05  16:00:00,2524403.3918622737,0.0,1712339.9184327582 
 03/05  17:00:00,4290415.359719062,0.0,3964572.8902281253 
 03/05  18:00:00,7605671.855474825,0.0,2225965.259762078 
 03/05  19:00:00,9270361.522547072,0.0,4645243.788727739 
 03/05  20:00:00,2241376.1164835077,0.0,4645426.7856091615 
 03/05  21:00:00,5530235.380962769,0.0,4645825.278981026 
 03/05  22:00:00,5016372.162414239,0.0,1712339.9184327582 
 03/05  23:00:00,4856702.573724304,0.0,4614539.264552803 
 03/05  24:00:00,6293561.387674275,0.0,4614817.353077965 
 03/06  01:00:00,5431306.154167047,0.0,1712339.9184327582 
 03/06  02:00:00,3940828.1343706804,0.0,1712339.9184327582 
 03/06  03:00:00,4186917.017925029,0.0,4366891.599913535 
 03/06  04:00:00,4424423.415950191,0.0,1712339.9184327582 
 03/06  05:00:00,6482705.582173277,0.0,1712339.9184327582 
 03/06  06:00:00,7345863.526449764,0.0,1712339.9184327582 
 03/06  07:00:00,8726411.293146174,0.0,4614972.271890551 
 03/06  08:00:00,19642018.24310203,0.0,4614319.473626241 
 03/06  09:00:00,16092511.3574216,0.0,4781266.909043329 
 03/06  10:00:00,12571276.108759033,0.0,4780776.315325998 
 03/06  11:00:00,10095343.057039734,0.0,1712339.9184327582 
 03/06  12:00:00,8801621.926733322,0.0,4441699.821764251 
 03/06  13:00:00,8107872.26090629,0.0,1712339.9184327582 
 03/06  14:00:00,7088049.254920771,0.0,1712339.9184327582 
 03/06  15:00:00,6237563.5721295085,0.0,4442269.250440717 
 03/06  16:00:00,6181134.597892901,0.0,1712339.9184327582 
 03/06  17:00:00,7235656.135373819,0.0,4442195.607971797 
 03/06  18:00:00,9398801.659892589,0.0,4069253.4704983383 
 03/06  19:00:00,11599566.762306765,0.0,2288530.9367113067 
 03/06  20:00:00,1837523.297379012,0.0,4645011.45488383 
 03/06  21:00:00,4341950.640258578,0.0,4645384.69365631 
 03/06  22:00:00,5175444.3647848815,0.0,4614965.820723568 
 03/06  23:00:00,4674335.393907576,0.0,1712339.9184327582 
 03/06  24:00:00,4790481.165372819,0.0,4614326.3291158 
 03/07  01:00:00,3855747.186410147,0.0,1712339.9184327582 
 03/07  02:00:00,2804831.280801863,0.0,4366989.20445535 
 03/07  03:00:00,2825704.762864208,0.0,1712339.9184327582 
 03/07  04:00:00,4193892.137287535,0.0,1712339.9184327582 
 03/07  05:00:00,4611637.813889606,0.0,1712339.9184327582 
 03/07  06:00:00,4554802.105349217,0.0,4366740.057796653 
 03/07  07:00:00,5144549.387900303,0.0,1893842.4856544896 
 03/07  08:00:00,13972931.083588243,0.0,4432461.346459263 
 03/07  09:00:00,11440480.187310515,0.0,4781516.237389415 
 03/07  10:00:00,10466407.921430865,0.0,4781369.529972426 
 03/07  11:00:00,9761803.347072229,0.0,3056538.156621694 
 03/07  12:00:00,10940691.0802925,0.0,3097441.7909519337 
 03/07  13:00:00,11214822.950604882,0.0,1712339.9184327582 
 03/07  14:00:00,9828038.837996325,0.0,4442185.378134174 
 03/07  15:00:00,8360502.428426168,0.0,1712339.9184327582 
 03/07  16:00:00,9748183.894552935,0.0,4442217.4702243535 
 03/07  17:00:00,10399147.924158845,0.0,1712339.9184327582 
 03/07  18:00:00,10855235.813295793,0.0,4645484.107664662 
 03/07  19:00:00,11263406.870198939,0.0,4645991.4127973495 
 03/07  20:00:00,971087.7248129921,0.0,1712339.9184327582 
 03/07  21:00:00,2553265.261474599,0.0,4645900.515291246 
 03/07  22:00:00,3026814.1628509453,0.0,4614467.113042539 
 03/07  23:00:00,2750717.260719875,0.0,4614942.285225064 
 03/07  24:00:00,2950328.530629865,0.0,1712339.9184327582 
 03/08  01:00:00,2521353.9880881375,0.0,4366986.324752911 
 03/08  02:00:00,1944437.400623421,0.0,1712339.9184327582 
 03/08  03:00:00,1983927.1281533036,0.0,1712339.9184327582 
 03/08  04:00:00,2104949.847143851,0.0,2035071.9746022993 
 03/08  05:00:00,2210221.3434481043,0.0,4044059.495753709 
 03/08  06:00:00,2322481.1408654843,0.0,1712339.9184327582 
 03/08  07:00:00,3099689.491641773,0.0,4614944.868419065 
 03/08  08:00:00,13769174.707978526,0.0,2838129.1801397223 
 03/08  09:00:00,10438236.646116858,0.0,3876598.5429452546 
 03/08  10:00:00,7979338.857312195,0.0,4496154.165149971 
 03/08  11:00:00,5240979.716284124,0.0,4442156.93166509 
 03/08  12:00:00,3909586.540730284,0.0,1712339.9184327582 
 03/08  13:00:00,6101616.543435142,0.0,4441638.884666199 
 03/08  14:00:00,7215105.603776575,0.0,1712339.9184327582 
 03/08  15:00:00,8586192.971013874,0.0,4442097.439772684 
 03/08  16:00:00,8764259.378019076,0.0,1712339.9184327582 
 03/08  17:00:00,8019641.193523704,0.0,1712339.9184327582 
 03/08  18:00:00,8392175.578370977,0.0,4645936.741426269 
 03/08  19:00:00,10979772.122481592,0.0,4645845.943753041 
 03/08  20:00:00,1661589.675401151,0.0,4645495.352155685 
 03/08  21:00:00,3915714.1905299495,0.0,3182294.2708805474 
 03/08  22:00:00,4745201.942968179,0.0,3159668.619990194 
 03/08  23:00:00,4300067.178977167,0.0,4614982.039339139 
 03/08  24:00:00,4664667.443682788,0.0,4614312.921740646 
 03/09  01:00:00,4436698.36124039,0.0,1712339.9184327582 
 03/09  02:00:00,3889182.430597021,0.0,1712339.9184327582 
 03/09  03:00:00,4111366.271051045,0.0,1712339.9184327582 
 03/09  04:00:00,4358580.973045432,0.0,4367038.008281198 
 03/09  05:00:00,4490075.8857627325,0.0,1712339.9184327582 
 03/09  06:00:00,4544062.589374306,0.0,1712339.9184327582 
 03/09  07:00:00,5637303.326832081,0.0,4614673.594590204 
 03/09  08:00:00,14748970.161477145,0.0,4614655.82707815 
 03/09  09:00:00,11276400.280286465,0.0,4780954.965996351 
 03/09  10:00:00,7747563.6131868735,0.0,4781531.375046629 
 03/09  11:00:00,4714623.520510016,0.0,1712339.9184327582 
 03/09  12:00:00,2898239.891156623,0.0,1712339.9184327582 
 03/09  13:00:00,2681949.061878034,0.0,4442271.505980524 
 03/09  14:00:00,3115652.6413753023,0.0,1712339.9184327582 
 03/09  15:00:00,3266091.3576346724,0.0,4442197.862142047 
 03/09  16:00:00,3818458.595505138,0.0,1712339.9184327582 
 03/09  17:00:00,5007379.299024935,0.0,4441643.92151993 
 03/09  18:00:00,6253283.147739952,0.0,1712339.9184327582 
 03/09  19:00:00,6919260.2590104025,0.0,4645945.019202015 
 03/09  20:00:00,0.0,0.0,4645054.628479609 
 03/09  21:00:00,3135.6656083130965,0.0,4645407.893533226 
 03/09  22:00:00,283266.548761123,0.0,2115711.6157740164 
 03/09  23:00:00,1426897.042550628,0.0,4211343.226645406 
 03/09  24:00:00,2218145.4975313577,0.0,4614617.930189882 
 03/10  01:00:00,1632874.729763003,0.0,1712339.9184327582 
 03/10  02:00:00,881348.5899195921,0.0,1712339.9184327582 
 03/10  03:00:00,1029313.8471903994,0.0,4366830.717854057 
 03/10  04:00:00,1242874.2178690885,0.0,1712339.9184327582 
 03/10  05:00:00,1475706.5691089707,0.0,1712339.9184327582 
 03/10  06:00:00,1556909.078512121,0.0,4366947.535531887 
 03/10  07:00:00,2264209.575131601,0.0,1712339.9184327582 
 03/10  08:00:00,12755444.016943198,0.0,4614260.252159586 
 03/10  09:00:00,10381188.263843892,0.0,4780729.885260094 
 03/10  10:00:00,9376787.703453513,0.0,4780891.884364864 
 03/10  11:00:00,8815434.506221285,0.0,1712339.9184327582 
 03/10  12:00:00,8377873.0345124435,0.0,4442176.937873259 
 03/10  13:00:00,7966401.669041311,0.0,1712339.9184327582 
 03/10  14:00:00,7817838.593354393,0.0,4442218.063009111 
 03/10  15:00:00,7770180.395435075,0.0,1712339.9184327582 
 03/10  16:00:00,7903049.920329068,0.0,3595502.632551876 
 03/10  17:00:00,8183310.563497225,0.0,2558546.3054425037 
 03/10  18:00:00,8968698.289271802,0.0,4645324.568370493 
 03/10  19:00:00,8997759.228003431,0.0,3040058.067083838 
 03/10  20:00:00,1117193.604924725,0.0,3317278.9202233693 
 03/10  21:00:00,1341990.8737474345,0.0,4645533.807809351 
 03/10  22:00:00,1776979.5940145538,0.0,4614966.335846959 
 03/10  23:00:00,2434720.393914733,0.0,3028763.327224424 
 03/10  24:00:00,3091263.6872898806,0.0,3297902.307237219 
 03/11  01:00:00,2939183.682315506,0.0,4036347.2614927627 
 03/11  02:00:00,2711384.3653165777,0.0,2042736.4449512474 
 03/11  03:00:00,2931844.134906384,0.0,1712339.9184327582 
 03/11  04:00:00,3218188.9051588243,0.0,1712339.9184327582 
 03/11  05:00:00,3514641.2869936414,0.0,4367042.148691249 
 03/11  06:00:00,3606288.726799351,0.0,1712339.9184327582 
 03/11  07:00:00,4552645.56222253,0.0,4614874.355197497 
 03/11  08:00:00,14629433.116687838,0.0,1712339.9184327582 
 03/11  09:00:00,10316062.742872095,0.0,4781176.165806679 
 03/11  10:00:00,7848650.002796147,0.0,4780750.26850049 
 03/11  11:00:00,6228223.536426913,0.0,4441899.001448805 
 03/11  12:00:00,5940996.390423265,0.0,1712339.9184327582 
 03/11  13:00:00,6572517.756494529,0.0,4442241.600483058 
 03/11  14:00:00,7112601.142686265,0.0,1712339.9184327582 
 03/11  15:00:00,8697695.182047471,0.0,1712339.9184327582 
 03/11  16:00:00,11542374.205303198,0.0,4441877.258809481 
 03/11  17:00:00,10698062.037453974,0.0,1712339.9184327582 
 03/11  18:00:00,9402557.138596833,0.0,4645663.025921586 
 03/11  19:00:00,11547811.781726634,0.0,4645957.638306025 
 03/11  20:00:00,1615140.728012398,0.0,4645866.735061705 
 03/11  21:00:00,2987741.2817728333,0.0,1712339.9184327582 
 03/11  22:00:00,2178005.881031966,0.0,4614474.127511071 
 03/11  23:00:00,1590836.812682753,0.0,4614928.363572868 
 03/11  24:00:00,1819550.6501236954,0.0,3960915.2749044895 
 03/12  01:00:00,2195138.246448463,0.0,2309103.6288800496 
 03/12  02:00:00,2430060.997119111,0.0,1712339.9184327582 
 03/12  03:00:00,2648513.7228167937,0.0,1712339.9184327582 
 03/12  04:00:00,2909252.41773533,0.0,4367032.489706216 
 03/12  05:00:00,3345999.0291728755,0.0,1712339.9184327582 
 03/12  06:00:00,2977748.3033736907,0.0,1712339.9184327582 
 03/12  07:00:00,3726432.2363810185,0.0,4614322.57502025 
 03/12  08:00:00,14201591.182274308,0.0,4615011.938686371 
 03/12  09:00:00,11453806.570581201,0.0,4551302.209011889 
 03/12  10:00:00,10094369.340983538,0.0,3877707.7325043445 
 03/12  11:00:00,7729825.140388744,0.0,2718233.645068949 
 03/12  12:00:00,4225457.1907764925,0.0,1712339.9184327582 
 03/12  13:00:00,3785548.1388297845,0.0,4441912.998429804 
 03/12  14:00:00,2855210.5606790953,0.0,1712339.9184327582 
 03/12  15:00:00,2153337.552179052,0.0,4442240.16853757 
 03/12  16:00:00,3215659.843103132,0.0,1712339.9184327582 
 03/12  17:00:00,5702244.037868144,0.0,3964681.328959642 
 03/12  18:00:00,8470027.932770299,0.0,2225848.664079402 
 03/12  19:00:00,9109204.808493674,0.0,4645243.797923903 
 03/12  20:00:00,0.0,0.0,4645200.266306024 
 03/12  21:00:00,0.0,0.0,4645825.279867537 
 03/12  22:00:00,0.0,0.0,1712339.9184327582 
 03/12  23:00:00,0.0,0.0,4614539.264081839 
 03/12  24:00:00,96115.84872033514,0.0,4614817.35396878 
 03/13  01:00:00,520575.89458009345,0.0,1712339.9184327582 
 03/13  02:00:00,989821.9969423385,0.0,1712339.9184327582 
 03/13  03:00:00,1218261.5199917746,0.0,4366891.602361024 
 03/13  04:00:00,1943454.522707799,0.0,1712339.9184327582 
 03/13  05:00:00,2231348.1448787623,0.0,1712339.9184327582 
 03/13  06:00:00,2099805.9742297353,0.0,1712339.9184327582 
 03/13  07:00:00,3007776.2715305034,0.0,4614972.271763484 
 03/13  08:00:00,14698554.695735648,0.0,4614432.049704733 
 03/13  09:00:00,11980740.63256496,0.0,4781266.792059008 
 03/13  10:00:00,10069841.523368383,0.0,4780776.276385406 
 03/13  11:00:00,8056766.6169575155,0.0,1712339.9184327582 
 03/13  12:00:00,6516203.831094729,0.0,4441699.915314091 
 03/13  13:00:00,6125549.964733059,0.0,1712339.9184327582 
 03/13  14:00:00,6085382.959904294,0.0,1712339.9184327582 
 03/13  15:00:00,5089462.749025101,0.0,4442269.225753169 
 03/13  16:00:00,4222777.920650498,0.0,1712339.9184327582 
 03/13  17:00:00,3354865.924257295,0.0,4442195.583268047 
 03/13  18:00:00,4843117.072035007,0.0,4069080.8655284224 
 03/13  19:00:00,8672376.323707793,0.0,2288703.4495220534 
 03/13  20:00:00,472333.4214930056,0.0,4644993.868688005 
 03/13  21:00:00,2206001.9876866443,0.0,4645384.898444361 
 03/13  22:00:00,3055530.813049026,0.0,4614965.748966118 
 03/13  23:00:00,2774809.999395853,0.0,1712339.9184327582 
 03/13  24:00:00,2966607.4115168964,0.0,4614326.400606314 
 03/14  01:00:00,2491210.502924012,0.0,1712339.9184327582 
 03/14  02:00:00,1830648.1711843382,0.0,4366989.157830152 
 03/14  03:00:00,1995349.4902712507,0.0,1712339.9184327582 
 03/14  04:00:00,2221421.3764617024,0.0,1712339.9184327582 
 03/14  05:00:00,2402163.3275706666,0.0,1712339.9184327582 
 03/14  06:00:00,2629837.670535392,0.0,4366740.962196717 
 03/14  07:00:00,3644029.2679471956,0.0,1893335.8903062525 
 03/14  08:00:00,12135837.921431314,0.0,4432968.023051188 
 03/14  09:00:00,8941972.295328874,0.0,4781516.186516458 
 03/14  10:00:00,5812525.258533333,0.0,4781369.479008798 
 03/14  11:00:00,2918441.0344236833,0.0,3055629.9464193494 
 03/14  12:00:00,954321.2329408989,0.0,3098350.037126623 
 03/14  13:00:00,350580.35520587745,0.0,1712339.9184327582 
 03/14  14:00:00,162715.49692437775,0.0,4442186.142402934 
 03/14  15:00:00,143058.3799792953,0.0,1712339.9184327582 
 03/14  16:00:00,1046000.7671321015,0.0,4442217.4226205405 
 03/14  17:00:00,3052786.12940706,0.0,1712339.9184327582 
 03/14  18:00:00,4851012.8758490635,0.0,4645484.366824354 
 03/14  19:00:00,5951087.61132917,0.0,4645991.340361357 
 03/14  20:00:00,0.0,0.0,1712339.9184327582 
 03/14  21:00:00,0.0,0.0,4645373.735691281 
 03/14  22:00:00,61059.62052361863,0.0,4614467.138218822 
 03/14  23:00:00,19977.54674994098,0.0,4614942.219280658 
 03/14  24:00:00,252828.37627555447,0.0,1712339.9184327582 
 03/15  01:00:00,1492783.291848695,0.0,4366669.654145758 
 03/15  02:00:00,1507378.303006346,0.0,1712339.9184327582 
 03/15  03:00:00,797229.2121993585,0.0,1712339.9184327582 
 03/15  04:00:00,867448.8095672538,0.0,2035564.6619513175 
 03/15  05:00:00,1049828.4046589863,0.0,4043566.4771242486 
 03/15  06:00:00,2489492.5364103597,0.0,1712339.9184327582 
 03/15  07:00:00,3664132.1764571695,0.0,4614944.892603103 
 03/15  08:00:00,12706370.919395603,0.0,2838299.2535405345 
 03/15  09:00:00,9608629.41031934,0.0,3876598.5447678054 
 03/15  10:00:00,7659117.713260768,0.0,4495974.188662709 
 03/15  11:00:00,5102961.508038474,0.0,4442157.303182397 
 03/15  12:00:00,2989650.8086461984,0.0,1712339.9184327582 
 03/15  13:00:00,1205514.050189533,0.0,4441638.904217854 
 03/15  14:00:00,208926.64453891522,0.0,1712339.9184327582 
 03/15  15:00:00,0.0,0.0,4442097.09591678 
 03/15  16:00:00,0.0,0.0,1712339.9184327582 
 03/15  17:00:00,927871.374000067,0.0,1712339.9184327582 
 03/15  18:00:00,4830954.401891874,0.0,4645936.768477901 
 03/15  19:00:00,7772067.34470046,0.0,4645845.970822716 
 03/15  20:00:00,0.0,0.0,4645231.05478365 
 03/15  21:00:00,1114100.947618138,0.0,3182810.5957024307 
 03/15  22:00:00,2298788.3733126516,0.0,3159157.720366249 
 03/15  23:00:00,2335344.386036493,0.0,4614982.089558593 
 03/15  24:00:00,3170209.534497709,0.0,4614312.906032911 
 03/16  01:00:00,2779466.9746195553,0.0,1712339.9184327582 
 03/16  02:00:00,1910385.7943544143,0.0,1712339.9184327582 
 03/16  03:00:00,2133549.27731032,0.0,1712339.9184327582 
 03/16  04:00:00,2359295.8234596653,0.0,4367038.055497214 
 03/16  05:00:00,2606881.5186252138,0.0,1712339.9184327582 
 03/16  06:00:00,2750005.1036624415,0.0,1712339.9184327582 
 03/16  07:00:00,3571097.5772874486,0.0,4614673.250036604 
 03/16  08:00:00,13007871.89818998,0.0,4614656.023793237 
 03/16  09:00:00,8955296.512269529,0.0,4780954.859060936 
 03/16  10:00:00,6692275.700023688,0.0,4781531.420346294 
 03/16  11:00:00,4977629.400164019,0.0,1712339.9184327582 
 03/16  12:00:00,3242849.3881494543,0.0,1712339.9184327582 
 03/16  13:00:00,1747599.1136288214,0.0,4442271.546035916 
 03/16  14:00:00,987350.9632080048,0.0,1712339.9184327582 
 03/16  15:00:00,1350050.9267263287,0.0,4442197.902228031 
 03/16  16:00:00,2225693.671018319,0.0,1712339.9184327582 
 03/16  17:00:00,3012844.6546077025,0.0,4441643.971512839 
 03/16  18:00:00,3840090.755608709,0.0,1712339.9184327582 
 03/16  19:00:00,4730866.068905319,0.0,4645945.062380051 
 03/16  20:00:00,0.0,0.0,4645076.115004895 
 03/16  21:00:00,0.0,0.0,4645408.016611549 
 03/16  22:00:00,144011.1698391771,0.0,2116006.573304675 
 03/16  23:00:00,183842.60581320454,0.0,4211048.059733667 
 03/16  24:00:00,514661.78466078476,0.0,4614618.234725839 
 03/17  01:00:00,591742.5256757766,0.0,1712339.9184327582 
 03/17  02:00:00,610265.2387079732,0.0,1712339.9184327582 
 03/17  03:00:00,708058.2208374505,0.0,4366831.771272447 
 03/17  04:00:00,906458.0999746324,0.0,1712339.9184327582 
 03/17  05:00:00,1529806.9648815189,0.0,1712339.9184327582 
 03/17  06:00:00,3033723.983262188,0.0,4366946.352158178 
 03/17  07:00:00,3946319.2750557344,0.0,1712339.9184327582 
 03/17  08:00:00,13960512.710549813,0.0,4614260.074809661 
 03/17  09:00:00,13537040.548900751,0.0,4780729.849537313 
 03/17  10:00:00,12697123.275732573,0.0,4780892.042269566 
 03/17  11:00:00,12043947.775644898,0.0,1712339.9184327582 
 03/17  12:00:00,11456338.43734273,0.0,4442177.664846374 
 03/17  13:00:00,11123055.481631184,0.0,1712339.9184327582 
 03/17  14:00:00,10927615.532232255,0.0,4442218.016666453 
 03/17  15:00:00,9590988.120984262,0.0,1712339.9184327582 
 03/17  16:00:00,8285252.777503932,0.0,3594631.619705921 
 03/17  17:00:00,8371755.321903573,0.0,2559417.0593182575 
 03/17  18:00:00,8580770.29945849,0.0,4645324.42282852 
 03/17  19:00:00,10767392.195516929,0.0,3039605.96623479 
 03/17  20:00:00,1262293.2952516486,0.0,3317716.487894643 
 03/17  21:00:00,3380165.510422144,0.0,4645534.070505352 
 03/17  22:00:00,4191615.2602419937,0.0,4614966.272144674 
 03/17  23:00:00,3876110.510930803,0.0,3028315.125992327 
 03/17  24:00:00,4133220.4588308474,0.0,3298350.571461709 
 03/18  01:00:00,3553396.621423014,0.0,4035046.7594410023 
 03/18  02:00:00,2829846.0693649817,0.0,2044036.1428994215 
 03/18  03:00:00,2908205.644990924,0.0,1712339.9184327582 
 03/18  04:00:00,3021213.00189637,0.0,1712339.9184327582 
 03/18  05:00:00,4742301.487167101,0.0,4367042.098680666 
 03/18  06:00:00,5674625.729446428,0.0,1712339.9184327582 
 03/18  07:00:00,6663940.848665696,0.0,4614874.735935856 
 03/18  08:00:00,17161608.47528647,0.0,1712339.9184327582 
 03/18  09:00:00,14965825.361505946,0.0,4781176.027953574 
 03/18  10:00:00,10438663.869476896,0.0,4780750.230532375 
 03/18  11:00:00,5984381.695639315,0.0,4441899.252365399 
 03/18  12:00:00,4055197.7436811617,0.0,1712339.9184327582 
